ablation,task,regime,split,seed,episodes,success,success_probability,contact_mode_f1,boundary_error,unsafe_impulse,jam_rate,slip_overshoot,intervention_cost,data_efficiency_proxy
minus_complementarity_residual,peg_insertion,nominal_contact,combined_stress,3,84,0.5714,0.5261,0.5283,0.2368,0.0417,0.0839,0.0666,0.1906,0.4939
minus_complementarity_residual,peg_insertion,nominal_contact,combined_stress,4,84,0.5238,0.5424,0.5539,0.2351,0.038,0.0795,0.0695,0.1906,0.516
minus_complementarity_residual,peg_insertion,nominal_contact,combined_stress,5,84,0.5595,0.5287,0.5372,0.2485,0.0445,0.0902,0.084,0.1906,0.4818
minus_complementarity_residual,peg_insertion,nominal_contact,combined_stress,6,84,0.4643,0.5319,0.542,0.242,0.0391,0.0909,0.0658,0.1906,0.4854
minus_complementarity_residual,peg_insertion,impact_onset,combined_stress,0,84,0.5357,0.5085,0.546,0.2998,0.0895,0.1072,0.0797,0.2049,0.4823
minus_complementarity_residual,peg_insertion,impact_onset,combined_stress,1,84,0.381,0.4798,0.5387,0.3137,0.0948,0.1037,0.0722,0.2049,0.4824
minus_complementarity_residual,peg_insertion,impact_onset,combined_stress,2,84,0.5,0.4915,0.5347,0.3051,0.1004,0.1082,0.0731,0.2049,0.4883
minus_complementarity_residual,peg_insertion,impact_onset,combined_stress,3,84,0.3929,0.4952,0.526,0.3134,0.0967,0.1061,0.0707,0.2049,0.489
minus_complementarity_residual,peg_insertion,impact_onset,combined_stress,4,84,0.6071,0.4947,0.5502,0.3033,0.0917,0.1056,0.0762,0.2049,0.4874
minus_complementarity_residual,peg_insertion,impact_onset,combined_stress,5,84,0.5119,0.4863,0.5169,0.3056,0.0892,0.1107,0.0823,0.2049,0.4935
minus_complementarity_residual,peg_insertion,impact_onset,combined_stress,6,84,0.5714,0.4987,0.5397,0.2905,0.0926,0.1109,0.0726,0.2049,0.4864
minus_complementarity_residual,peg_insertion,stick_slip_transition,combined_stress,0,84,0.5476,0.5057,0.5295,0.2775,0.0677,0.0973,0.0869,0.2035,0.5057
minus_complementarity_residual,peg_insertion,stick_slip_transition,combined_stress,1,84,0.4524,0.4848,0.5383,0.2855,0.0791,0.1026,0.0889,0.2035,0.4874
minus_complementarity_residual,peg_insertion,stick_slip_transition,combined_stress,2,84,0.4524,0.5055,0.5203,0.2792,0.0658,0.1046,0.0873,0.2035,0.4881
minus_complementarity_residual,peg_insertion,stick_slip_transition,combined_stress,3,84,0.4881,0.4999,0.5199,0.2798,0.0692,0.1058,0.0988,0.2035,0.4839
minus_complementarity_residual,peg_insertion,stick_slip_transition,combined_stress,4,84,0.4762,0.5167,0.5328,0.2798,0.0696,0.1072,0.0883,0.2035,0.4841
minus_complementarity_residual,peg_insertion,stick_slip_transition,combined_stress,5,84,0.5,0.4966,0.5323,0.2666,0.0674,0.1148,0.0911,0.2035,0.5055
minus_complementarity_residual,peg_insertion,stick_slip_transition,combined_stress,6,84,0.619,0.507,0.532,0.2779,0.0794,0.1038,0.0851,0.2035,0.5015
minus_complementarity_residual,peg_insertion,unilateral_lift_off,combined_stress,0,84,0.4762,0.5167,0.5427,0.2653,0.0713,0.0956,0.0786,0.2007,0.4892
minus_complementarity_residual,peg_insertion,unilateral_lift_off,combined_stress,1,84,0.4405,0.5044,0.5382,0.2683,0.0665,0.0921,0.0719,0.2007,0.486
minus_complementarity_residual,peg_insertion,unilateral_lift_off,combined_stress,2,84,0.4643,0.5215,0.536,0.2685,0.0635,0.1089,0.0708,0.2007,0.5002
minus_complementarity_residual,peg_insertion,unilateral_lift_off,combined_stress,3,84,0.5238,0.5042,0.5366,0.2757,0.0615,0.096,0.0782,0.2007,0.4862
minus_complementarity_residual,peg_insertion,unilateral_lift_off,combined_stress,4,84,0.4048,0.4984,0.5387,0.2811,0.0696,0.0937,0.0724,0.2007,0.4897
minus_complementarity_residual,peg_insertion,unilateral_lift_off,combined_stress,5,84,0.5357,0.5062,0.5416,0.2794,0.0699,0.1044,0.0725,0.2007,0.4997
minus_complementarity_residual,peg_insertion,unilateral_lift_off,combined_stress,6,84,0.4286,0.5022,0.5263,0.2702,0.0601,0.0951,0.0676,0.2007,0.4866
minus_complementarity_residual,peg_insertion,contact_jamming,combined_stress,0,84,0.5595,0.4736,0.5241,0.2858,0.0857,0.1296,0.0851,0.2063,0.4824
minus_complementarity_residual,peg_insertion,contact_jamming,combined_stress,1,84,0.4881,0.4786,0.5206,0.2664,0.0766,0.1239,0.0844,0.2063,0.4913
minus_complementarity_residual,peg_insertion,contact_jamming,combined_stress,2,84,0.381,0.4839,0.5261,0.2751,0.0751,0.1201,0.0741,0.2063,0.4791
minus_complementarity_residual,peg_insertion,contact_jamming,combined_stress,3,84,0.5238,0.4823,0.5292,0.279,0.0756,0.1279,0.0816,0.2063,0.483
minus_complementarity_residual,peg_insertion,contact_jamming,combined_stress,4,84,0.4524,0.4849,0.5456,0.2772,0.0787,0.1244,0.075,0.2063,0.4872
minus_complementarity_residual,peg_insertion,contact_jamming,combined_stress,5,84,0.4881,0.4745,0.5233,0.276,0.0718,0.1198,0.0954,0.2063,0.4867
minus_complementarity_residual,peg_insertion,contact_jamming,combined_stress,6,84,0.381,0.4797,0.5322,0.2868,0.0795,0.1247,0.081,0.2063,0.487
minus_complementarity_residual,peg_insertion,release_snap,combined_stress,0,84,0.5238,0.49,0.5365,0.2992,0.0873,0.1027,0.0872,0.2058,0.4981
minus_complementarity_residual,peg_insertion,release_snap,combined_stress,1,84,0.5476,0.4965,0.5284,0.3104,0.0895,0.102,0.0696,0.2058,0.4933
minus_complementarity_residual,peg_insertion,release_snap,combined_stress,2,84,0.4643,0.4865,0.5347,0.2965,0.0814,0.0988,0.0839,0.2058,0.4919
minus_complementarity_residual,peg_insertion,release_snap,combined_stress,3,84,0.5119,0.4954,0.5578,0.298,0.0905,0.1087,0.075,0.2058,0.4971
minus_complementarity_residual,peg_insertion,release_snap,combined_stress,4,84,0.5357,0.4842,0.5239,0.2948,0.0913,0.1077,0.083,0.2058,0.4758
minus_complementarity_residual,peg_insertion,release_snap,combined_stress,5,84,0.4881,0.5021,0.5409,0.2881,0.0859,0.1012,0.0756,0.2058,0.5019
minus_complementarity_residual,peg_insertion,release_snap,combined_stress,6,84,0.5476,0.4936,0.5284,0.2924,0.0924,0.0988,0.0731,0.2058,0.4836
minus_complementarity_residual,peg_insertion,combined_contact_shock,combined_stress,0,84,0.5476,0.4573,0.5245,0.3146,0.0946,0.1272,0.0927,0.2081,0.4935
minus_complementarity_residual,peg_insertion,combined_contact_shock,combined_stress,1,84,0.4524,0.4522,0.5305,0.3106,0.0922,0.1299,0.0933,0.2081,0.4855
minus_complementarity_residual,peg_insertion,combined_contact_shock,combined_stress,2,84,0.5357,0.4593,0.5304,0.3156,0.0911,0.1245,0.0805,0.2081,0.4896
minus_complementarity_residual,peg_insertion,combined_contact_shock,combined_stress,3,84,0.4405,0.4575,0.5415,0.3133,0.0919,0.1303,0.0952,0.2081,0.4961
minus_complementarity_residual,peg_insertion,combined_contact_shock,combined_stress,4,84,0.5119,0.4617,0.5453,0.3241,0.0947,0.1312,0.097,0.2081,0.4698
minus_complementarity_residual,peg_insertion,combined_contact_shock,combined_stress,5,84,0.4524,0.4469,0.5083,0.3138,0.1018,0.129,0.0943,0.2081,0.4887
minus_complementarity_residual,peg_insertion,combined_contact_shock,combined_stress,6,84,0.4405,0.4553,0.5448,0.3115,0.1017,0.1203,0.0921,0.2081,0.4979
minus_complementarity_residual,drawer_opening,nominal_contact,combined_stress,0,84,0.5714,0.556,0.5487,0.2455,0.0385,0.0794,0.0688,0.1906,0.4958
minus_complementarity_residual,drawer_opening,nominal_contact,combined_stress,1,84,0.5476,0.5644,0.5533,0.2344,0.0469,0.0783,0.0778,0.1906,0.4875
minus_complementarity_residual,drawer_opening,nominal_contact,combined_stress,2,84,0.631,0.5561,0.5318,0.2492,0.0412,0.0805,0.0721,0.1906,0.4834
minus_complementarity_residual,drawer_opening,nominal_contact,combined_stress,3,84,0.5952,0.553,0.5449,0.2395,0.0399,0.0837,0.0743,0.1906,0.5032
minus_complementarity_residual,drawer_opening,nominal_contact,combined_stress,4,84,0.5238,0.5606,0.5382,0.2367,0.0415,0.0711,0.0762,0.1906,0.496
minus_complementarity_residual,drawer_opening,nominal_contact,combined_stress,5,84,0.5476,0.5467,0.5523,0.2331,0.0376,0.0806,0.0771,0.1906,0.4986
minus_complementarity_residual,drawer_opening,nominal_contact,combined_stress,6,84,0.5238,0.5684,0.535,0.2382,0.0401,0.0813,0.0774,0.1906,0.4919
minus_complementarity_residual,drawer_opening,impact_onset,combined_stress,0,84,0.619,0.5256,0.5509,0.2677,0.0882,0.096,0.0722,0.2049,0.4848
minus_complementarity_residual,drawer_opening,impact_onset,combined_stress,1,84,0.5,0.521,0.5235,0.2811,0.0817,0.1014,0.08,0.2049,0.4962
minus_complementarity_residual,drawer_opening,impact_onset,combined_stress,2,84,0.5357,0.5142,0.5392,0.2732,0.0835,0.1051,0.0752,0.2049,0.496
minus_complementarity_residual,drawer_opening,impact_onset,combined_stress,3,84,0.5476,0.5221,0.5428,0.2783,0.0841,0.0985,0.0793,0.2049,0.4794
minus_complementarity_residual,drawer_opening,impact_onset,combined_stress,4,84,0.5476,0.5154,0.5329,0.2907,0.077,0.1037,0.0668,0.2049,0.4781
minus_complementarity_residual,drawer_opening,impact_onset,combined_stress,5,84,0.5714,0.5263,0.5414,0.2845,0.0796,0.0976,0.0729,0.2049,0.4892
minus_complementarity_residual,drawer_opening,impact_onset,combined_stress,6,84,0.5952,0.5171,0.5172,0.2723,0.0786,0.0947,0.0731,0.2049,0.4794
minus_complementarity_residual,drawer_opening,stick_slip_transition,combined_stress,0,84,0.5238,0.5091,0.54,0.2771,0.0666,0.0938,0.0972,0.2035,0.4956
minus_complementarity_residual,drawer_opening,stick_slip_transition,combined_stress,1,84,0.5357,0.5172,0.5369,0.2753,0.0717,0.0901,0.099,0.2035,0.4968
minus_complementarity_residual,drawer_opening,stick_slip_transition,combined_stress,2,84,0.5357,0.5195,0.5538,0.2655,0.0664,0.0994,0.0918,0.2035,0.4882
minus_complementarity_residual,drawer_opening,stick_slip_transition,combined_stress,3,84,0.4881,0.5066,0.5312,0.2769,0.0596,0.0996,0.0986,0.2035,0.4795
minus_complementarity_residual,drawer_opening,stick_slip_transition,combined_stress,4,84,0.5952,0.5173,0.539,0.2733,0.0673,0.0931,0.0977,0.2035,0.5025
minus_complementarity_residual,drawer_opening,stick_slip_transition,combined_stress,5,84,0.5119,0.5024,0.5358,0.2748,0.0576,0.0943,0.1044,0.2035,0.4865
minus_complementarity_residual,drawer_opening,stick_slip_transition,combined_stress,6,84,0.6071,0.5209,0.5278,0.2691,0.0608,0.0979,0.0936,0.2035,0.4768
minus_complementarity_residual,drawer_opening,unilateral_lift_off,combined_stress,0,84,0.5238,0.5248,0.5388,0.2522,0.0631,0.0951,0.0803,0.2007,0.496
minus_complementarity_residual,drawer_opening,unilateral_lift_off,combined_stress,1,84,0.4762,0.5223,0.5453,0.2646,0.0544,0.0841,0.0689,0.2007,0.4764
minus_complementarity_residual,drawer_opening,unilateral_lift_off,combined_stress,2,84,0.4762,0.5211,0.5217,0.2657,0.0618,0.0958,0.0755,0.2007,0.4905
minus_complementarity_residual,drawer_opening,unilateral_lift_off,combined_stress,3,84,0.5476,0.5169,0.5332,0.2635,0.0645,0.082,0.0871,0.2007,0.4895
minus_complementarity_residual,drawer_opening,unilateral_lift_off,combined_stress,4,84,0.5119,0.5249,0.5398,0.2658,0.0619,0.0974,0.0824,0.2007,0.4924
minus_complementarity_residual,drawer_opening,unilateral_lift_off,combined_stress,5,84,0.5357,0.5184,0.5306,0.2608,0.0704,0.0887,0.0839,0.2007,0.4972
minus_complementarity_residual,drawer_opening,unilateral_lift_off,combined_stress,6,84,0.5833,0.5158,0.5352,0.2563,0.0646,0.0914,0.0865,0.2007,0.4983
minus_complementarity_residual,drawer_opening,contact_jamming,combined_stress,0,84,0.5833,0.5101,0.5291,0.2559,0.0659,0.1158,0.0959,0.2063,0.4959
minus_complementarity_residual,drawer_opening,contact_jamming,combined_stress,1,84,0.4762,0.514,0.5385,0.2701,0.0665,0.1097,0.0801,0.2063,0.4802
minus_complementarity_residual,drawer_opening,contact_jamming,combined_stress,2,84,0.5714,0.5134,0.5251,0.2608,0.0656,0.1199,0.0766,0.2063,0.4924
minus_complementarity_residual,drawer_opening,contact_jamming,combined_stress,3,84,0.4762,0.4972,0.5348,0.2585,0.0725,0.1094,0.0859,0.2063,0.4962
minus_complementarity_residual,drawer_opening,contact_jamming,combined_stress,4,84,0.6429,0.5053,0.5335,0.2634,0.0748,0.1184,0.082,0.2063,0.4953
minus_complementarity_residual,drawer_opening,contact_jamming,combined_stress,5,84,0.4643,0.4959,0.5151,0.2585,0.0715,0.1235,0.0856,0.2063,0.5039
minus_complementarity_residual,drawer_opening,contact_jamming,combined_stress,6,84,0.5119,0.5074,0.5265,0.2666,0.0709,0.1087,0.0833,0.2063,0.4907
minus_complementarity_residual,drawer_opening,release_snap,combined_stress,0,84,0.4762,0.5006,0.5456,0.2895,0.0755,0.0985,0.0907,0.2058,0.4961
minus_complementarity_residual,drawer_opening,release_snap,combined_stress,1,84,0.5476,0.5093,0.533,0.2793,0.0771,0.0944,0.0889,0.2058,0.4926
minus_complementarity_residual,drawer_opening,release_snap,combined_stress,2,84,0.4405,0.4929,0.5434,0.2873,0.0832,0.0971,0.0902,0.2058,0.495
minus_complementarity_residual,drawer_opening,release_snap,combined_stress,3,84,0.4643,0.5019,0.5293,0.2717,0.0813,0.0882,0.0734,0.2058,0.4867
minus_complementarity_residual,drawer_opening,release_snap,combined_stress,4,84,0.381,0.5051,0.5352,0.268,0.0822,0.0982,0.0908,0.2058,0.4794
minus_complementarity_residual,drawer_opening,release_snap,combined_stress,5,84,0.5119,0.5028,0.5251,0.2698,0.0792,0.0967,0.0814,0.2058,0.4819
minus_complementarity_residual,drawer_opening,release_snap,combined_stress,6,84,0.4048,0.5058,0.5267,0.2719,0.0844,0.096,0.0862,0.2058,0.4853
minus_complementarity_residual,drawer_opening,combined_contact_shock,combined_stress,0,84,0.5119,0.4696,0.5157,0.2841,0.0892,0.1091,0.0894,0.2081,0.4996
minus_complementarity_residual,drawer_opening,combined_contact_shock,combined_stress,1,84,0.4524,0.475,0.5304,0.2828,0.0859,0.1043,0.0997,0.2081,0.4861
minus_complementarity_residual,drawer_opening,combined_contact_shock,combined_stress,2,84,0.5238,0.476,0.5246,0.2854,0.0792,0.1084,0.0966,0.2081,0.4909
minus_complementarity_residual,drawer_opening,combined_contact_shock,combined_stress,3,84,0.381,0.4662,0.5236,0.2944,0.0833,0.1225,0.0987,0.2081,0.4944
minus_complementarity_residual,drawer_opening,combined_contact_shock,combined_stress,4,84,0.5595,0.484,0.5372,0.2862,0.0846,0.1055,0.1005,0.2081,0.4877
minus_complementarity_residual,drawer_opening,combined_contact_shock,combined_stress,5,84,0.4524,0.4733,0.5447,0.2986,0.0876,0.1164,0.0935,0.2081,0.4859
minus_complementarity_residual,drawer_opening,combined_contact_shock,combined_stress,6,84,0.5119,0.4667,0.5474,0.2857,0.0922,0.1191,0.0855,0.2081,0.4838
minus_complementarity_residual,cable_routing,nominal_contact,combined_stress,0,84,0.6429,0.5324,0.542,0.2436,0.0328,0.0761,0.0769,0.1906,0.4762
minus_complementarity_residual,cable_routing,nominal_contact,combined_stress,1,84,0.4643,0.549,0.5449,0.2351,0.0331,0.0833,0.0795,0.1906,0.4921
minus_complementarity_residual,cable_routing,nominal_contact,combined_stress,2,84,0.4881,0.5384,0.5349,0.241,0.0399,0.0811,0.0805,0.1906,0.4827
minus_complementarity_residual,cable_routing,nominal_contact,combined_stress,3,84,0.5833,0.5359,0.5199,0.2341,0.0371,0.0784,0.0734,0.1906,0.4869
minus_complementarity_residual,cable_routing,nominal_contact,combined_stress,4,84,0.4286,0.5216,0.5377,0.237,0.0363,0.0905,0.0689,0.1906,0.4773
minus_complementarity_residual,cable_routing,nominal_contact,combined_stress,5,84,0.5714,0.5438,0.5404,0.2433,0.0379,0.0786,0.0733,0.1906,0.4906
minus_complementarity_residual,cable_routing,nominal_contact,combined_stress,6,84,0.5714,0.5382,0.5333,0.2386,0.0368,0.0888,0.0676,0.1906,0.489
minus_complementarity_residual,cable_routing,impact_onset,combined_stress,0,84,0.5,0.4992,0.5207,0.2709,0.0763,0.1011,0.0658,0.2049,0.4791
minus_complementarity_residual,cable_routing,impact_onset,combined_stress,1,84,0.4524,0.511,0.552,0.262,0.0782,0.1016,0.0789,0.2049,0.4801
minus_complementarity_residual,cable_routing,impact_onset,combined_stress,2,84,0.5833,0.4966,0.546,0.2674,0.0715,0.1033,0.0758,0.2049,0.4967
minus_complementarity_residual,cable_routing,impact_onset,combined_stress,3,84,0.4405,0.4866,0.5205,0.2706,0.082,0.0993,0.0733,0.2049,0.4944
minus_complementarity_residual,cable_routing,impact_onset,combined_stress,4,84,0.5833,0.4991,0.539,0.2674,0.0745,0.0968,0.0798,0.2049,0.5032
minus_complementarity_residual,cable_routing,impact_onset,combined_stress,5,84,0.5238,0.5037,0.5231,0.2771,0.0794,0.0977,0.0714,0.2049,0.4885
minus_complementarity_residual,cable_routing,impact_onset,combined_stress,6,84,0.5357,0.4976,0.536,0.2708,0.0868,0.1043,0.084,0.2049,0.4875
minus_complementarity_residual,cable_routing,stick_slip_transition,combined_stress,0,84,0.5119,0.4914,0.5396,0.271,0.0677,0.0966,0.0937,0.2035,0.4873
minus_complementarity_residual,cable_routing,stick_slip_transition,combined_stress,1,84,0.4762,0.4913,0.5491,0.2732,0.0598,0.102,0.0998,0.2035,0.4768
minus_complementarity_residual,cable_routing,stick_slip_transition,combined_stress,2,84,0.4167,0.4946,0.5254,0.2669,0.0621,0.09,0.0987,0.2035,0.483
minus_complementarity_residual,cable_routing,stick_slip_transition,combined_stress,3,84,0.5357,0.4853,0.5163,0.2691,0.0619,0.098,0.1001,0.2035,0.4891
minus_complementarity_residual,cable_routing,stick_slip_transition,combined_stress,4,84,0.5119,0.4929,0.527,0.2752,0.0679,0.0967,0.0972,0.2035,0.4785
minus_complementarity_residual,cable_routing,stick_slip_transition,combined_stress,5,84,0.5119,0.4902,0.5209,0.258,0.0628,0.0974,0.0987,0.2035,0.4723
minus_complementarity_residual,cable_routing,stick_slip_transition,combined_stress,6,84,0.5476,0.5053,0.5406,0.2771,0.0623,0.0985,0.1015,0.2035,0.4921
minus_complementarity_residual,cable_routing,unilateral_lift_off,combined_stress,0,84,0.5,0.4945,0.5204,0.2649,0.0582,0.0912,0.0743,0.2007,0.4925
minus_complementarity_residual,cable_routing,unilateral_lift_off,combined_stress,1,84,0.4286,0.4973,0.514,0.2612,0.0537,0.0874,0.0799,0.2007,0.4877
minus_complementarity_residual,cable_routing,unilateral_lift_off,combined_stress,2,84,0.5357,0.4909,0.5328,0.2596,0.0642,0.0921,0.0781,0.2007,0.4839
minus_complementarity_residual,cable_routing,unilateral_lift_off,combined_stress,3,84,0.4762,0.4946,0.5325,0.2528,0.0626,0.0881,0.0775,0.2007,0.4883
minus_complementarity_residual,cable_routing,unilateral_lift_off,combined_stress,4,84,0.4167,0.486,0.5298,0.2538,0.0615,0.0877,0.0755,0.2007,0.478
minus_complementarity_residual,cable_routing,unilateral_lift_off,combined_stress,5,84,0.5,0.4928,0.5333,0.2584,0.0597,0.0955,0.0796,0.2007,0.4985
minus_complementarity_residual,cable_routing,unilateral_lift_off,combined_stress,6,84,0.5238,0.4989,0.5388,0.259,0.0618,0.0957,0.0765,0.2007,0.4844
minus_complementarity_residual,cable_routing,contact_jamming,combined_stress,0,84,0.5476,0.4828,0.5281,0.2566,0.0727,0.1172,0.0841,0.2063,0.4806
minus_complementarity_residual,cable_routing,contact_jamming,combined_stress,1,84,0.5833,0.4873,0.5376,0.2667,0.0763,0.1115,0.0881,0.2063,0.5074
minus_complementarity_residual,cable_routing,contact_jamming,combined_stress,2,84,0.5357,0.4802,0.54,0.2671,0.0771,0.1027,0.088,0.2063,0.4917
minus_complementarity_residual,cable_routing,contact_jamming,combined_stress,3,84,0.5476,0.4961,0.5469,0.26,0.0715,0.1111,0.0833,0.2063,0.4916
minus_complementarity_residual,cable_routing,contact_jamming,combined_stress,4,84,0.4762,0.4796,0.5322,0.2571,0.0619,0.1179,0.0823,0.2063,0.4955
minus_complementarity_residual,cable_routing,contact_jamming,combined_stress,5,84,0.5,0.4776,0.5347,0.2611,0.0708,0.1103,0.0836,0.2063,0.4834
minus_complementarity_residual,cable_routing,contact_jamming,combined_stress,6,84,0.4881,0.4873,0.5384,0.2696,0.0682,0.1143,0.089,0.2063,0.4954
minus_complementarity_residual,cable_routing,release_snap,combined_stress,0,84,0.4405,0.4986,0.5362,0.2647,0.0773,0.0991,0.0851,0.2058,0.4894
minus_complementarity_residual,cable_routing,release_snap,combined_stress,1,84,0.5,0.4741,0.5283,0.2733,0.0862,0.097,0.082,0.2058,0.4887
minus_complementarity_residual,cable_routing,release_snap,combined_stress,2,84,0.5,0.4824,0.5375,0.2748,0.0795,0.0989,0.0918,0.2058,0.4976
minus_complementarity_residual,cable_routing,release_snap,combined_stress,3,84,0.4762,0.4828,0.5354,0.2598,0.0786,0.1057,0.0892,0.2058,0.497
minus_complementarity_residual,cable_routing,release_snap,combined_stress,4,84,0.4405,0.4751,0.546,0.2735,0.0781,0.1048,0.0901,0.2058,0.4815
minus_complementarity_residual,cable_routing,release_snap,combined_stress,5,84,0.4881,0.4709,0.5299,0.2669,0.0776,0.0994,0.0882,0.2058,0.4907
minus_complementarity_residual,cable_routing,release_snap,combined_stress,6,84,0.4881,0.4886,0.5418,0.275,0.075,0.1013,0.0902,0.2058,0.4885
minus_complementarity_residual,cable_routing,combined_contact_shock,combined_stress,0,84,0.5952,0.4529,0.5206,0.2838,0.0786,0.1265,0.0923,0.2081,0.4882
minus_complementarity_residual,cable_routing,combined_contact_shock,combined_stress,1,84,0.3929,0.4555,0.5309,0.2766,0.0862,0.1218,0.1072,0.2081,0.4975
