ablation,task,regime,split,seed,episodes,interpretation,success,success_probability,utility,contact_mode_f1,boundary_error,complementarity_residual,impulse_violation,unsafe_impulse,jam_rate,slip_overshoot,mode_switch_latency,recovery_success,energy_spike,calibration_ece,intervention_cost,fixed_risk_coverage,regret_to_oracle
minus_energy_barrier_check,drawer_opening,impact_onset,heldout_mixed_non_smooth_stress,1,6,misses stored-energy release and barrier violations,1.0,0.660683,1.0,0.580204,0.158262,0.040903,0.05496,0.024338,0.018601,0.023875,0.03824,0.568431,0.069367,0.025518,0.185907,0.576885,0.0
minus_energy_barrier_check,drawer_opening,impact_onset,heldout_mixed_non_smooth_stress,2,6,misses stored-energy release and barrier violations,1.0,0.662341,1.0,0.573723,0.172885,0.041499,0.061342,0.030292,0.027527,0.028496,0.041409,0.568014,0.06955,0.036282,0.183736,0.574705,0.0
minus_energy_barrier_check,drawer_opening,impact_onset,heldout_mixed_non_smooth_stress,3,6,misses stored-energy release and barrier violations,0.833333,0.6636,0.893049,0.567568,0.172722,0.043563,0.051276,0.018771,0.025624,0.027177,0.031632,0.570725,0.072283,0.028888,0.182901,0.576891,0.0
minus_energy_barrier_check,drawer_opening,impact_onset,heldout_mixed_non_smooth_stress,4,6,misses stored-energy release and barrier violations,0.666667,0.675862,0.724334,0.556515,0.168815,0.040616,0.060476,0.019179,0.021972,0.026852,0.046054,0.571653,0.074319,0.035206,0.184914,0.577277,0.0
minus_energy_barrier_check,drawer_opening,impact_onset,heldout_mixed_non_smooth_stress,5,6,misses stored-energy release and barrier violations,0.666667,0.658129,0.72414,0.572901,0.174163,0.042629,0.065173,0.023826,0.023576,0.022131,0.036568,0.552419,0.071953,0.027191,0.181919,0.575643,0.0
minus_energy_barrier_check,drawer_opening,impact_onset,heldout_mixed_non_smooth_stress,6,6,misses stored-energy release and barrier violations,0.833333,0.67287,0.895284,0.579534,0.167374,0.041317,0.054965,0.023786,0.023845,0.015079,0.03552,0.582065,0.067757,0.037113,0.176662,0.577965,0.0
minus_energy_barrier_check,drawer_opening,impact_onset,heldout_mixed_non_smooth_stress,7,6,misses stored-energy release and barrier violations,1.0,0.656323,1.0,0.564201,0.173738,0.045595,0.058016,0.02076,0.019117,0.032995,0.033598,0.587832,0.071649,0.028634,0.180449,0.577805,0.0
minus_energy_barrier_check,drawer_opening,impact_onset,heldout_mixed_non_smooth_stress,8,6,misses stored-energy release and barrier violations,0.5,0.658104,0.559808,0.576248,0.175627,0.050092,0.05251,0.018695,0.022233,0.023389,0.031553,0.569078,0.07076,0.030642,0.184261,0.577446,0.0
minus_energy_barrier_check,drawer_opening,impact_onset,heldout_mixed_non_smooth_stress,9,6,misses stored-energy release and barrier violations,0.666667,0.67871,0.726174,0.582891,0.176018,0.04242,0.06089,0.021618,0.026025,0.021166,0.036628,0.576143,0.070435,0.037743,0.185893,0.57723,0.0
minus_energy_barrier_check,drawer_opening,stick_slip_transition,heldout_mixed_non_smooth_stress,0,6,misses stored-energy release and barrier violations,0.666667,0.653837,0.725321,0.566412,0.165058,0.044952,0.046386,0.02154,0.029603,0.033972,0.034242,0.554505,0.066333,0.031551,0.184138,0.574561,0.0
minus_energy_barrier_check,drawer_opening,stick_slip_transition,heldout_mixed_non_smooth_stress,1,6,misses stored-energy release and barrier violations,0.666667,0.663814,0.726785,0.564772,0.171764,0.037985,0.050452,0.022873,0.027081,0.035007,0.034496,0.582023,0.070676,0.024182,0.178608,0.576182,0.0
minus_energy_barrier_check,drawer_opening,stick_slip_transition,heldout_mixed_non_smooth_stress,2,6,misses stored-energy release and barrier violations,0.5,0.653598,0.558744,0.568099,0.165186,0.036723,0.060446,0.021519,0.026042,0.036882,0.032419,0.566534,0.073448,0.032858,0.181317,0.575409,0.0
minus_energy_barrier_check,drawer_opening,stick_slip_transition,heldout_mixed_non_smooth_stress,3,6,misses stored-energy release and barrier violations,0.666667,0.663092,0.727835,0.570325,0.163445,0.032148,0.050675,0.023811,0.020622,0.033343,0.037987,0.576935,0.070075,0.030193,0.185435,0.576515,0.0
minus_energy_barrier_check,drawer_opening,stick_slip_transition,heldout_mixed_non_smooth_stress,4,6,misses stored-energy release and barrier violations,0.5,0.668009,0.560691,0.572954,0.169231,0.037665,0.04685,0.021796,0.031685,0.030189,0.032223,0.570575,0.069656,0.025891,0.181151,0.575582,0.0
minus_energy_barrier_check,drawer_opening,stick_slip_transition,heldout_mixed_non_smooth_stress,5,6,misses stored-energy release and barrier violations,0.5,0.666403,0.561501,0.563619,0.163569,0.03493,0.052253,0.019507,0.018185,0.041472,0.033452,0.58513,0.072706,0.025314,0.178358,0.577245,0.0
minus_energy_barrier_check,drawer_opening,stick_slip_transition,heldout_mixed_non_smooth_stress,6,6,misses stored-energy release and barrier violations,0.5,0.658206,0.559685,0.565905,0.161986,0.038352,0.060435,0.017864,0.022102,0.03217,0.034416,0.56369,0.072494,0.031891,0.176497,0.576558,0.0
minus_energy_barrier_check,drawer_opening,stick_slip_transition,heldout_mixed_non_smooth_stress,7,6,misses stored-energy release and barrier violations,0.833333,0.665019,0.894905,0.581289,0.165967,0.040153,0.048791,0.018552,0.01875,0.041334,0.033264,0.574014,0.071152,0.031994,0.180804,0.576676,0.0
minus_energy_barrier_check,drawer_opening,stick_slip_transition,heldout_mixed_non_smooth_stress,8,6,misses stored-energy release and barrier violations,0.833333,0.662462,0.896085,0.574723,0.157186,0.036219,0.049449,0.018257,0.020566,0.037722,0.032195,0.578027,0.067613,0.029935,0.183408,0.577069,0.0
minus_energy_barrier_check,drawer_opening,stick_slip_transition,heldout_mixed_non_smooth_stress,9,6,misses stored-energy release and barrier violations,0.666667,0.665865,0.726883,0.561257,0.166906,0.041523,0.04973,0.027563,0.023685,0.03674,0.035813,0.588372,0.065814,0.024059,0.181223,0.57606,0.0
minus_energy_barrier_check,drawer_opening,unilateral_lift_off,heldout_mixed_non_smooth_stress,0,6,misses stored-energy release and barrier violations,0.666667,0.663559,0.728757,0.573577,0.169719,0.032297,0.062204,0.016756,0.021102,0.02867,0.038176,0.597059,0.068075,0.033323,0.183183,0.579106,0.0
minus_energy_barrier_check,drawer_opening,unilateral_lift_off,heldout_mixed_non_smooth_stress,1,6,misses stored-energy release and barrier violations,0.666667,0.677316,0.72542,0.570214,0.163224,0.03412,0.07281,0.029623,0.0185,0.030427,0.034979,0.56109,0.056842,0.031182,0.182273,0.575138,0.0
minus_energy_barrier_check,drawer_opening,unilateral_lift_off,heldout_mixed_non_smooth_stress,2,6,misses stored-energy release and barrier violations,0.5,0.658745,0.560201,0.565485,0.160058,0.029004,0.067602,0.021639,0.024293,0.027182,0.039609,0.572753,0.068534,0.029755,0.179136,0.576715,0.0
minus_energy_barrier_check,drawer_opening,unilateral_lift_off,heldout_mixed_non_smooth_stress,3,6,misses stored-energy release and barrier violations,0.833333,0.665054,0.894675,0.570194,0.162512,0.038342,0.063494,0.023076,0.013785,0.023291,0.040338,0.571087,0.059864,0.023714,0.180378,0.577762,0.0
minus_energy_barrier_check,drawer_opening,unilateral_lift_off,heldout_mixed_non_smooth_stress,4,6,misses stored-energy release and barrier violations,0.333333,0.676658,0.392614,0.576201,0.167557,0.0358,0.070338,0.025244,0.02337,0.029675,0.035889,0.563315,0.057019,0.026203,0.18423,0.575501,0.0
minus_energy_barrier_check,drawer_opening,unilateral_lift_off,heldout_mixed_non_smooth_stress,5,6,misses stored-energy release and barrier violations,0.833333,0.650763,0.894871,0.573362,0.171773,0.035629,0.06272,0.017711,0.017362,0.028994,0.037147,0.586563,0.068467,0.02586,0.180527,0.578681,0.0
minus_energy_barrier_check,drawer_opening,unilateral_lift_off,heldout_mixed_non_smooth_stress,6,6,misses stored-energy release and barrier violations,0.833333,0.672685,0.895648,0.576743,0.16534,0.031312,0.067845,0.024157,0.024674,0.026164,0.032565,0.593099,0.061345,0.025581,0.181066,0.577602,0.0
minus_energy_barrier_check,drawer_opening,unilateral_lift_off,heldout_mixed_non_smooth_stress,7,6,misses stored-energy release and barrier violations,0.5,0.656854,0.559639,0.563883,0.167554,0.041082,0.065217,0.023949,0.014302,0.0296,0.034992,0.582759,0.064671,0.031081,0.188011,0.577775,0.0
minus_energy_barrier_check,drawer_opening,unilateral_lift_off,heldout_mixed_non_smooth_stress,8,6,misses stored-energy release and barrier violations,0.5,0.671889,0.560391,0.572192,0.177052,0.033954,0.06416,0.019335,0.026988,0.024666,0.032436,0.582676,0.067997,0.030449,0.177116,0.577588,0.0
minus_energy_barrier_check,drawer_opening,unilateral_lift_off,heldout_mixed_non_smooth_stress,9,6,misses stored-energy release and barrier violations,0.666667,0.675081,0.727044,0.56235,0.176424,0.031316,0.063513,0.015969,0.023918,0.026318,0.029144,0.57188,0.05974,0.02788,0.180263,0.57762,0.0
minus_energy_barrier_check,drawer_opening,contact_jamming,heldout_mixed_non_smooth_stress,0,6,misses stored-energy release and barrier violations,1.0,0.656997,1.0,0.566325,0.174189,0.038885,0.054783,0.025545,0.027299,0.025491,0.038359,0.577311,0.076761,0.031855,0.185008,0.576238,0.0
minus_energy_barrier_check,drawer_opening,contact_jamming,heldout_mixed_non_smooth_stress,1,6,misses stored-energy release and barrier violations,0.666667,0.665758,0.725855,0.565975,0.166718,0.037794,0.057512,0.024606,0.025969,0.030577,0.033352,0.570464,0.073162,0.029586,0.178504,0.575694,0.0
minus_energy_barrier_check,drawer_opening,contact_jamming,heldout_mixed_non_smooth_stress,2,6,misses stored-energy release and barrier violations,0.5,0.665834,0.560682,0.566911,0.163421,0.036332,0.051826,0.018819,0.030856,0.033547,0.032684,0.584952,0.084519,0.024107,0.181733,0.576705,0.0
minus_energy_barrier_check,drawer_opening,contact_jamming,heldout_mixed_non_smooth_stress,3,6,misses stored-energy release and barrier violations,0.666667,0.641586,0.725448,0.564765,0.169528,0.032471,0.058727,0.018908,0.03772,0.018695,0.038029,0.567863,0.074793,0.037608,0.179179,0.576168,0.0
minus_energy_barrier_check,drawer_opening,contact_jamming,heldout_mixed_non_smooth_stress,4,6,misses stored-energy release and barrier violations,0.5,0.662341,0.558528,0.572305,0.167043,0.03967,0.058219,0.019322,0.037141,0.027419,0.037551,0.56593,0.077826,0.029389,0.180788,0.57535,0.0
minus_energy_barrier_check,drawer_opening,contact_jamming,heldout_mixed_non_smooth_stress,5,6,misses stored-energy release and barrier violations,0.333333,0.645471,0.391943,0.574263,0.168331,0.038227,0.059795,0.024982,0.033861,0.031068,0.03252,0.574941,0.077381,0.031324,0.183833,0.575078,0.0
minus_energy_barrier_check,drawer_opening,contact_jamming,heldout_mixed_non_smooth_stress,6,6,misses stored-energy release and barrier violations,0.666667,0.655159,0.726006,0.579721,0.168509,0.040227,0.059851,0.019545,0.027183,0.023445,0.034064,0.567491,0.080703,0.035451,0.185837,0.576724,0.0
minus_energy_barrier_check,drawer_opening,contact_jamming,heldout_mixed_non_smooth_stress,7,6,misses stored-energy release and barrier violations,0.833333,0.660897,0.893101,0.577505,0.15975,0.034069,0.057544,0.025806,0.030001,0.030134,0.037691,0.572026,0.07554,0.037249,0.183927,0.57524,0.0
minus_energy_barrier_check,drawer_opening,contact_jamming,heldout_mixed_non_smooth_stress,8,6,misses stored-energy release and barrier violations,1.0,0.644653,1.0,0.576259,0.166729,0.042234,0.04872,0.015948,0.027657,0.031392,0.033542,0.568177,0.084385,0.035188,0.181474,0.576621,0.0
minus_energy_barrier_check,drawer_opening,contact_jamming,heldout_mixed_non_smooth_stress,9,6,misses stored-energy release and barrier violations,0.666667,0.642384,0.724447,0.560656,0.171807,0.036914,0.060261,0.021315,0.032541,0.026832,0.035326,0.575287,0.079204,0.028841,0.188132,0.576119,0.0
minus_energy_barrier_check,drawer_opening,release_snap,heldout_mixed_non_smooth_stress,0,6,misses stored-energy release and barrier violations,0.5,0.655545,0.55717,0.573123,0.164066,0.038259,0.081384,0.024711,0.030092,0.02681,0.036838,0.577874,0.078588,0.03413,0.18648,0.576012,0.0
minus_energy_barrier_check,drawer_opening,release_snap,heldout_mixed_non_smooth_stress,1,6,misses stored-energy release and barrier violations,0.666667,0.654632,0.721539,0.563415,0.180144,0.046162,0.075733,0.023089,0.027466,0.034691,0.033714,0.572287,0.07849,0.02979,0.18318,0.575552,0.0
minus_energy_barrier_check,drawer_opening,release_snap,heldout_mixed_non_smooth_stress,2,6,misses stored-energy release and barrier violations,0.833333,0.665629,0.89016,0.5541,0.163193,0.046085,0.071246,0.021519,0.019171,0.027614,0.044688,0.574792,0.078793,0.030142,0.182915,0.577333,0.0
minus_energy_barrier_check,drawer_opening,release_snap,heldout_mixed_non_smooth_stress,3,6,misses stored-energy release and barrier violations,0.833333,0.65132,0.890886,0.571016,0.163286,0.039436,0.079243,0.017594,0.030755,0.026127,0.030096,0.567835,0.086763,0.032469,0.179383,0.576465,0.0
minus_energy_barrier_check,drawer_opening,release_snap,heldout_mixed_non_smooth_stress,4,6,misses stored-energy release and barrier violations,0.5,0.653955,0.558753,0.577796,0.162785,0.037477,0.081265,0.023709,0.025118,0.029772,0.037164,0.590067,0.080161,0.033876,0.183653,0.577154,0.0
minus_energy_barrier_check,drawer_opening,release_snap,heldout_mixed_non_smooth_stress,5,6,misses stored-energy release and barrier violations,0.666667,0.654482,0.722848,0.567327,0.174208,0.037985,0.076685,0.031754,0.024831,0.028639,0.04217,0.585881,0.076982,0.034865,0.183564,0.575816,0.0
minus_energy_barrier_check,drawer_opening,release_snap,heldout_mixed_non_smooth_stress,6,6,misses stored-energy release and barrier violations,0.5,0.656803,0.557648,0.554122,0.162706,0.043832,0.08122,0.019581,0.019026,0.023655,0.026318,0.574734,0.080452,0.031512,0.178423,0.577952,0.0
minus_energy_barrier_check,drawer_opening,release_snap,heldout_mixed_non_smooth_stress,7,6,misses stored-energy release and barrier violations,0.666667,0.665288,0.724105,0.581801,0.180217,0.044464,0.081287,0.023877,0.022449,0.036,0.033659,0.597218,0.089282,0.022582,0.18129,0.577327,0.0
minus_energy_barrier_check,drawer_opening,release_snap,heldout_mixed_non_smooth_stress,8,6,misses stored-energy release and barrier violations,0.5,0.673447,0.557422,0.563736,0.167623,0.039522,0.076626,0.017235,0.030046,0.027486,0.031066,0.575313,0.085458,0.027321,0.182934,0.57693,0.0
minus_energy_barrier_check,drawer_opening,release_snap,heldout_mixed_non_smooth_stress,9,6,misses stored-energy release and barrier violations,0.666667,0.650998,0.724869,0.580359,0.171162,0.041589,0.078237,0.023283,0.021739,0.023959,0.033451,0.575832,0.080969,0.037339,0.175959,0.577167,0.0
minus_energy_barrier_check,drawer_opening,compliant_fixture_shift,heldout_mixed_non_smooth_stress,0,6,misses stored-energy release and barrier violations,0.5,0.659469,0.558663,0.576405,0.169042,0.03905,0.071187,0.027231,0.030143,0.022463,0.036109,0.574485,0.065538,0.033085,0.180706,0.575773,0.0
minus_energy_barrier_check,drawer_opening,compliant_fixture_shift,heldout_mixed_non_smooth_stress,1,6,misses stored-energy release and barrier violations,1.0,0.647418,1.0,0.57338,0.167513,0.037054,0.066369,0.026451,0.031188,0.02539,0.038438,0.570016,0.071599,0.029126,0.184686,0.575283,0.0
minus_energy_barrier_check,drawer_opening,compliant_fixture_shift,heldout_mixed_non_smooth_stress,2,6,misses stored-energy release and barrier violations,0.666667,0.652495,0.726224,0.571031,0.16697,0.036283,0.063669,0.021274,0.026773,0.028483,0.02537,0.57294,0.07474,0.037499,0.181554,0.576429,0.0
minus_energy_barrier_check,drawer_opening,compliant_fixture_shift,heldout_mixed_non_smooth_stress,3,6,misses stored-energy release and barrier violations,0.833333,0.652357,0.892547,0.570317,0.178814,0.034291,0.065014,0.016562,0.026565,0.019708,0.036953,0.573323,0.073208,0.030276,0.184301,0.577882,0.0
minus_energy_barrier_check,drawer_opening,compliant_fixture_shift,heldout_mixed_non_smooth_stress,4,6,misses stored-energy release and barrier violations,0.333333,0.657815,0.391756,0.574378,0.181429,0.034901,0.062173,0.017478,0.03326,0.026977,0.037484,0.572214,0.076762,0.030054,0.178372,0.576427,0.0
minus_energy_barrier_check,drawer_opening,compliant_fixture_shift,heldout_mixed_non_smooth_stress,5,6,misses stored-energy release and barrier violations,0.5,0.66255,0.560174,0.575002,0.175109,0.034019,0.059521,0.021912,0.022617,0.029054,0.037764,0.580915,0.070332,0.034202,0.179047,0.577182,0.0
minus_energy_barrier_check,drawer_opening,compliant_fixture_shift,heldout_mixed_non_smooth_stress,6,6,misses stored-energy release and barrier violations,0.833333,0.653434,0.891153,0.569685,0.179843,0.037383,0.05837,0.02277,0.031839,0.026652,0.033802,0.573404,0.07317,0.037694,0.184607,0.575873,0.0
minus_energy_barrier_check,drawer_opening,compliant_fixture_shift,heldout_mixed_non_smooth_stress,7,6,misses stored-energy release and barrier violations,0.833333,0.654415,0.890577,0.567269,0.174475,0.034218,0.064591,0.019588,0.035539,0.032547,0.03592,0.570477,0.07995,0.034838,0.177547,0.575333,0.0
minus_energy_barrier_check,drawer_opening,compliant_fixture_shift,heldout_mixed_non_smooth_stress,8,6,misses stored-energy release and barrier violations,0.5,0.654071,0.559304,0.56691,0.169012,0.035051,0.070949,0.015752,0.026034,0.021562,0.042924,0.579384,0.074411,0.032551,0.179963,0.578272,0.0
minus_energy_barrier_check,drawer_opening,compliant_fixture_shift,heldout_mixed_non_smooth_stress,9,6,misses stored-energy release and barrier violations,0.833333,0.662463,0.892421,0.581281,0.175003,0.03789,0.059205,0.022589,0.029096,0.032965,0.031,0.567823,0.071804,0.028708,0.184917,0.575334,0.0
minus_energy_barrier_check,drawer_opening,friction_cone_inversion,heldout_mixed_non_smooth_stress,0,6,misses stored-energy release and barrier violations,0.666667,0.659792,0.72488,0.572753,0.17525,0.037507,0.053879,0.023204,0.023729,0.04406,0.037501,0.571278,0.078209,0.027266,0.182397,0.575098,0.0
minus_energy_barrier_check,drawer_opening,friction_cone_inversion,heldout_mixed_non_smooth_stress,1,6,misses stored-energy release and barrier violations,0.666667,0.654524,0.725177,0.568859,0.172571,0.035734,0.059567,0.024356,0.023876,0.027441,0.038139,0.565294,0.070121,0.030616,0.184783,0.575881,0.0
minus_energy_barrier_check,drawer_opening,friction_cone_inversion,heldout_mixed_non_smooth_stress,2,6,misses stored-energy release and barrier violations,0.833333,0.633028,0.892467,0.566768,0.172393,0.035431,0.057441,0.021741,0.025949,0.032065,0.038669,0.583412,0.071077,0.038655,0.184069,0.576783,0.0
minus_energy_barrier_check,drawer_opening,friction_cone_inversion,heldout_mixed_non_smooth_stress,3,6,misses stored-energy release and barrier violations,0.5,0.654546,0.559303,0.576845,0.165592,0.031053,0.057715,0.022919,0.031066,0.035604,0.03661,0.566118,0.080809,0.026312,0.180898,0.574774,0.0
minus_energy_barrier_check,drawer_opening,friction_cone_inversion,heldout_mixed_non_smooth_stress,4,6,misses stored-energy release and barrier violations,0.666667,0.66424,0.72632,0.568396,0.170722,0.038662,0.055778,0.024121,0.027109,0.028314,0.025385,0.571923,0.075788,0.024846,0.182376,0.575921,0.0
minus_energy_barrier_check,drawer_opening,friction_cone_inversion,heldout_mixed_non_smooth_stress,5,6,misses stored-energy release and barrier violations,0.666667,0.651856,0.724332,0.561843,0.172201,0.035938,0.056126,0.02423,0.030535,0.036422,0.033306,0.572395,0.075238,0.033965,0.182346,0.574942,0.0
minus_energy_barrier_check,drawer_opening,friction_cone_inversion,heldout_mixed_non_smooth_stress,6,6,misses stored-energy release and barrier violations,0.166667,0.66935,0.226597,0.569337,0.170612,0.036877,0.054502,0.024175,0.031645,0.029917,0.036442,0.58686,0.065508,0.034672,0.184632,0.576227,0.0
minus_energy_barrier_check,drawer_opening,friction_cone_inversion,heldout_mixed_non_smooth_stress,7,6,misses stored-energy release and barrier violations,0.833333,0.647845,0.891294,0.566491,0.164888,0.039506,0.061449,0.028706,0.029943,0.033838,0.032498,0.57677,0.073559,0.033246,0.185869,0.574799,0.0
minus_energy_barrier_check,drawer_opening,friction_cone_inversion,heldout_mixed_non_smooth_stress,8,6,misses stored-energy release and barrier violations,0.666667,0.648924,0.726189,0.563877,0.1646,0.043736,0.056617,0.0172,0.020793,0.031835,0.03028,0.571164,0.079678,0.029018,0.183945,0.577264,0.0
minus_energy_barrier_check,drawer_opening,friction_cone_inversion,heldout_mixed_non_smooth_stress,9,6,misses stored-energy release and barrier violations,1.0,0.647954,1.0,0.570965,0.169069,0.040242,0.061663,0.025463,0.024204,0.03636,0.03247,0.565112,0.083109,0.033102,0.182955,0.574958,0.0
minus_energy_barrier_check,drawer_opening,actuator_backlash,heldout_mixed_non_smooth_stress,0,6,misses stored-energy release and barrier violations,0.5,0.638887,0.559157,0.578625,0.176657,0.042516,0.072071,0.017672,0.026119,0.025419,0.035329,0.580138,0.069971,0.030115,0.180255,0.577712,0.0
minus_energy_barrier_check,drawer_opening,actuator_backlash,heldout_mixed_non_smooth_stress,1,6,misses stored-energy release and barrier violations,0.833333,0.671659,0.89094,0.569241,0.178238,0.034311,0.065055,0.02137,0.023102,0.030274,0.038766,0.570607,0.079096,0.036819,0.178402,0.576499,0.0
minus_energy_barrier_check,drawer_opening,actuator_backlash,heldout_mixed_non_smooth_stress,2,6,misses stored-energy release and barrier violations,0.833333,0.64353,0.89024,0.571716,0.174287,0.042129,0.07454,0.024317,0.028896,0.02865,0.042691,0.581646,0.075741,0.032984,0.17832,0.57627,0.0
minus_energy_barrier_check,drawer_opening,actuator_backlash,heldout_mixed_non_smooth_stress,3,6,misses stored-energy release and barrier violations,0.333333,0.655297,0.392225,0.574583,0.17402,0.036023,0.063422,0.025977,0.021297,0.029277,0.038856,0.584436,0.078627,0.034281,0.184101,0.576898,0.0
minus_energy_barrier_check,drawer_opening,actuator_backlash,heldout_mixed_non_smooth_stress,4,6,misses stored-energy release and barrier violations,0.666667,0.662777,0.725758,0.576028,0.169256,0.045912,0.066455,0.026095,0.023688,0.02487,0.035245,0.581108,0.069592,0.033824,0.181172,0.576794,0.0
minus_energy_barrier_check,drawer_opening,actuator_backlash,heldout_mixed_non_smooth_stress,5,6,misses stored-energy release and barrier violations,1.0,0.650028,1.0,0.575019,0.177783,0.041591,0.068704,0.020053,0.022075,0.029865,0.040432,0.573006,0.068097,0.032633,0.178382,0.576976,0.0
minus_energy_barrier_check,drawer_opening,actuator_backlash,heldout_mixed_non_smooth_stress,6,6,misses stored-energy release and barrier violations,0.5,0.669313,0.558278,0.569233,0.17627,0.039089,0.061249,0.022696,0.026751,0.032421,0.035456,0.571315,0.071566,0.028689,0.177095,0.575806,0.0
minus_energy_barrier_check,drawer_opening,actuator_backlash,heldout_mixed_non_smooth_stress,7,6,misses stored-energy release and barrier violations,0.666667,0.653782,0.723295,0.570597,0.173511,0.043308,0.065641,0.03162,0.025288,0.035056,0.04077,0.582093,0.078207,0.029857,0.183573,0.575049,0.0
minus_energy_barrier_check,drawer_opening,actuator_backlash,heldout_mixed_non_smooth_stress,8,6,misses stored-energy release and barrier violations,1.0,0.64862,1.0,0.561372,0.178145,0.037036,0.060402,0.017139,0.026868,0.027231,0.035402,0.575629,0.076151,0.031756,0.182046,0.577302,0.0
minus_energy_barrier_check,drawer_opening,actuator_backlash,heldout_mixed_non_smooth_stress,9,6,misses stored-energy release and barrier violations,0.5,0.667362,0.558498,0.58165,0.180337,0.038284,0.06018,0.025103,0.031178,0.028247,0.042818,0.581914,0.071864,0.030649,0.186431,0.575972,0.0
minus_energy_barrier_check,drawer_opening,mixed_non_smooth_shock,heldout_mixed_non_smooth_stress,0,6,misses stored-energy release and barrier violations,0.5,0.642921,0.553369,0.572808,0.178119,0.048597,0.078586,0.033774,0.03728,0.035409,0.035146,0.570124,0.080003,0.028658,0.180094,0.572781,0.0
minus_energy_barrier_check,drawer_opening,mixed_non_smooth_shock,heldout_mixed_non_smooth_stress,1,6,misses stored-energy release and barrier violations,0.5,0.65537,0.554939,0.566968,0.176243,0.045132,0.072747,0.027248,0.029004,0.03599,0.040722,0.588736,0.088234,0.037269,0.184737,0.575657,0.0
minus_energy_barrier_check,drawer_opening,mixed_non_smooth_shock,heldout_mixed_non_smooth_stress,2,6,misses stored-energy release and barrier violations,0.333333,0.643686,0.386543,0.57215,0.179272,0.044303,0.078406,0.030187,0.033544,0.031764,0.041577,0.570633,0.090372,0.032485,0.184038,0.574014,0.0
minus_energy_barrier_check,drawer_opening,mixed_non_smooth_shock,heldout_mixed_non_smooth_stress,3,6,misses stored-energy release and barrier violations,0.5,0.642507,0.55471,0.577514,0.171357,0.054919,0.074873,0.029173,0.037716,0.036095,0.037599,0.587277,0.088715,0.033884,0.181823,0.574401,0.0
minus_energy_barrier_check,drawer_opening,mixed_non_smooth_shock,heldout_mixed_non_smooth_stress,4,6,misses stored-energy release and barrier violations,0.666667,0.647127,0.718777,0.574152,0.182445,0.048796,0.078944,0.03365,0.032965,0.036874,0.042852,0.570118,0.086495,0.036225,0.180576,0.573113,0.0
minus_energy_barrier_check,drawer_opening,mixed_non_smooth_shock,heldout_mixed_non_smooth_stress,5,6,misses stored-energy release and barrier violations,0.666667,0.635601,0.718588,0.574349,0.180876,0.053523,0.077115,0.034766,0.038359,0.0338,0.040218,0.579041,0.092569,0.035732,0.186369,0.573188,0.0
minus_energy_barrier_check,drawer_opening,mixed_non_smooth_shock,heldout_mixed_non_smooth_stress,6,6,misses stored-energy release and barrier violations,0.5,0.650196,0.553613,0.582475,0.171814,0.04697,0.079448,0.034064,0.034685,0.032574,0.036412,0.564337,0.089299,0.035688,0.184412,0.572876,0.0
minus_energy_barrier_check,drawer_opening,mixed_non_smooth_shock,heldout_mixed_non_smooth_stress,7,6,misses stored-energy release and barrier violations,0.833333,0.638633,0.88637,0.568335,0.176818,0.050874,0.079386,0.031566,0.035445,0.031514,0.030565,0.565426,0.089762,0.024023,0.182307,0.573325,0.0
minus_energy_barrier_check,drawer_opening,mixed_non_smooth_shock,heldout_mixed_non_smooth_stress,8,6,misses stored-energy release and barrier violations,0.833333,0.652788,0.885506,0.582387,0.182587,0.052368,0.072349,0.028177,0.038407,0.034422,0.046378,0.557395,0.095016,0.028124,0.182813,0.572823,0.0
minus_energy_barrier_check,drawer_opening,mixed_non_smooth_shock,heldout_mixed_non_smooth_stress,9,6,misses stored-energy release and barrier violations,0.5,0.650259,0.552729,0.568199,0.189816,0.043785,0.074976,0.033099,0.033055,0.038008,0.037798,0.576871,0.08101,0.032675,0.184836,0.573501,0.0
minus_energy_barrier_check,cable_routing,nominal_contact,heldout_mixed_non_smooth_stress,0,6,misses stored-energy release and barrier violations,0.5,0.659302,0.569148,0.572686,0.166908,0.029903,0.03759,0.004831,0.013193,0.020526,0.031843,0.570707,0.019886,0.02166,0.175371,0.580756,0.0
minus_energy_barrier_check,cable_routing,nominal_contact,heldout_mixed_non_smooth_stress,1,6,misses stored-energy release and barrier violations,0.333333,0.6588,0.401739,0.558587,0.1612,0.031675,0.038558,0.0,0.01731,0.016949,0.033987,0.581244,0.023191,0.031107,0.183835,0.581988,0.0
minus_energy_barrier_check,cable_routing,nominal_contact,heldout_mixed_non_smooth_stress,2,6,misses stored-energy release and barrier violations,0.333333,0.675741,0.402637,0.569526,0.170122,0.030477,0.029624,0.0,0.0134,0.030084,0.028937,0.583117,0.020728,0.028776,0.186109,0.58144,0.0
minus_energy_barrier_check,cable_routing,nominal_contact,heldout_mixed_non_smooth_stress,3,6,misses stored-energy release and barrier violations,0.5,0.664365,0.567253,0.568305,0.167064,0.027856,0.03838,0.0,0.019253,0.029531,0.035215,0.568004,0.02036,0.033067,0.181584,0.579992,0.0
minus_energy_barrier_check,cable_routing,nominal_contact,heldout_mixed_non_smooth_stress,4,6,misses stored-energy release and barrier violations,0.833333,0.675382,0.904882,0.579912,0.161879,0.02907,0.029397,0.001204,0.01388,0.030087,0.026557,0.580932,0.009117,0.029527,0.182415,0.58108,0.0
