method,task,regime,split,groups,mean_success,ci95_success,mean_utility,ci95_utility,mean_contact_mode_f1,ci95_contact_mode_f1,mean_boundary_error,ci95_boundary_error,mean_complementarity_residual,ci95_complementarity_residual,mean_impulse_violation,ci95_impulse_violation,mean_unsafe_impulse,ci95_unsafe_impulse,mean_jam_rate,ci95_jam_rate,mean_slip_overshoot,ci95_slip_overshoot,mean_mode_switch_latency,ci95_mode_switch_latency,mean_recovery_success,ci95_recovery_success,mean_energy_spike,ci95_energy_spike,mean_calibration_ece,ci95_calibration_ece,mean_intervention_cost,ci95_intervention_cost,mean_fixed_risk_coverage,ci95_fixed_risk_coverage,mean_regret_to_oracle,ci95_regret_to_oracle
no_contact_behavior_clone,peg_insertion,actuator_backlash,unseen_compliance,10,0.483333,0.157419,0.420424,0.15713,0.179749,0.004566,0.366903,0.00256,0.156954,0.002158,0.12432,0.003094,0.092708,0.002742,0.101538,0.002506,0.087109,0.002749,0.117167,0.002635,0.17292,0.004056,0.10617,0.002861,0.117159,0.001898,0.13787,0.002221,0.304547,0.000664,0.0,0.0
no_contact_behavior_clone,peg_insertion,actuator_backlash,actuator_latency,10,0.383333,0.109432,0.318024,0.109523,0.179289,0.00314,0.370579,0.002877,0.157287,0.002178,0.120944,0.002295,0.104107,0.002118,0.094178,0.001469,0.084793,0.002462,0.147299,0.002746,0.172318,0.003079,0.108533,0.001955,0.116336,0.002094,0.138425,0.002105,0.303722,0.000462,0.0,0.0
no_contact_behavior_clone,peg_insertion,actuator_backlash,sensor_dropout,10,0.416667,0.13987,0.348006,0.139811,0.161908,0.003082,0.367213,0.00273,0.162905,0.002732,0.127531,0.002662,0.098178,0.001741,0.100807,0.002099,0.089344,0.00316,0.142971,0.002335,0.152248,0.005149,0.107188,0.001878,0.118688,0.001441,0.139366,0.002364,0.30078,0.000423,0.0,0.0
no_contact_behavior_clone,peg_insertion,actuator_backlash,heldout_mixed_non_smooth_stress,10,0.3,0.094927,0.227548,0.08463,0.160446,0.003943,0.390611,0.003567,0.18165,0.002387,0.144184,0.002398,0.109023,0.001937,0.115341,0.002743,0.122294,0.003107,0.145365,0.001847,0.149822,0.005569,0.117677,0.001744,0.135299,0.003332,0.145819,0.001116,0.280518,0.000413,0.0,0.0
no_contact_behavior_clone,peg_insertion,mixed_non_smooth_shock,nominal,10,0.383333,0.119778,0.346147,0.119705,0.212684,0.002065,0.333437,0.00302,0.127766,0.002565,0.101198,0.002479,0.069571,0.00277,0.101871,0.002764,0.054941,0.002021,0.077351,0.001729,0.223939,0.006017,0.087877,0.003169,0.066024,0.0021,0.119463,0.001523,0.358418,0.000723,0.0,0.0
no_contact_behavior_clone,peg_insertion,mixed_non_smooth_shock,seen_contact_shift,10,0.4,0.087111,0.343849,0.087457,0.197566,0.006441,0.359987,0.004174,0.15775,0.003477,0.130671,0.002004,0.084037,0.001926,0.119442,0.001355,0.076374,0.002716,0.090982,0.003091,0.194694,0.00488,0.109686,0.002682,0.091084,0.001941,0.129837,0.001581,0.328622,0.000376,0.0,0.0
no_contact_behavior_clone,peg_insertion,mixed_non_smooth_shock,unseen_geometry,10,0.383333,0.069723,0.313318,0.069667,0.188682,0.004593,0.387325,0.002619,0.182009,0.002185,0.158822,0.002106,0.093216,0.003812,0.14309,0.00147,0.086878,0.002799,0.103408,0.002105,0.1865,0.00376,0.11784,0.002092,0.107222,0.002044,0.133392,0.001966,0.312348,0.000738,0.0,0.0
no_contact_behavior_clone,peg_insertion,mixed_non_smooth_shock,unseen_friction,10,0.416667,0.111578,0.345411,0.111624,0.182117,0.003085,0.374273,0.004177,0.177376,0.003133,0.143393,0.001921,0.093374,0.002684,0.126182,0.002529,0.136874,0.002237,0.106884,0.002186,0.17915,0.00747,0.123531,0.00269,0.11302,0.001973,0.137081,0.00165,0.303175,0.000767,0.0,0.0
no_contact_behavior_clone,peg_insertion,mixed_non_smooth_shock,unseen_compliance,10,0.316667,0.113683,0.249408,0.105413,0.179637,0.002845,0.394854,0.003028,0.185421,0.002816,0.152276,0.002068,0.10001,0.002157,0.137544,0.002061,0.100799,0.002471,0.10849,0.002604,0.177305,0.005926,0.126008,0.002834,0.119009,0.003068,0.140152,0.002591,0.299018,0.000578,0.0,0.0
no_contact_behavior_clone,peg_insertion,mixed_non_smooth_shock,actuator_latency,10,0.25,0.13112,0.18885,0.120006,0.176307,0.005308,0.396575,0.003759,0.18297,0.002649,0.147489,0.002486,0.108364,0.002855,0.132222,0.002424,0.099482,0.002649,0.133524,0.001845,0.175886,0.003534,0.126478,0.003327,0.118291,0.002291,0.138024,0.001989,0.298318,0.000414,0.0,0.0
no_contact_behavior_clone,peg_insertion,mixed_non_smooth_shock,sensor_dropout,10,0.333333,0.128839,0.270137,0.11189,0.159973,0.003092,0.390276,0.002016,0.185434,0.002096,0.150798,0.002084,0.101935,0.00301,0.133803,0.001947,0.102781,0.002717,0.130081,0.002844,0.148896,0.006176,0.130011,0.002567,0.120792,0.001857,0.137739,0.002715,0.295641,0.000751,0.0,0.0
no_contact_behavior_clone,peg_insertion,mixed_non_smooth_shock,heldout_mixed_non_smooth_stress,10,0.25,0.13112,0.175194,0.11755,0.164471,0.003622,0.420397,0.003568,0.210206,0.003017,0.177187,0.002755,0.115215,0.001392,0.151587,0.002254,0.141404,0.0026,0.134364,0.001897,0.1487,0.005298,0.138893,0.002461,0.138203,0.002095,0.144558,0.001728,0.274369,0.00055,0.0,0.0
no_contact_behavior_clone,drawer_opening,nominal_contact,nominal,10,0.466667,0.081485,0.46486,0.081157,0.211573,0.003774,0.236573,0.001666,0.066433,0.001944,0.034931,0.002572,0.022142,0.00334,0.041675,0.002824,0.033291,0.002214,0.038962,0.002432,0.226042,0.005501,0.035081,0.003298,0.058181,0.002647,0.119752,0.001609,0.37341,0.00102,0.0,0.0
no_contact_behavior_clone,drawer_opening,nominal_contact,seen_contact_shift,10,0.466667,0.160033,0.456431,0.158733,0.19402,0.004128,0.246655,0.00389,0.075017,0.001988,0.038852,0.002562,0.023779,0.002467,0.045728,0.001878,0.053992,0.002782,0.045263,0.002219,0.198997,0.005625,0.036663,0.00254,0.080978,0.002458,0.129546,0.001419,0.347081,0.000538,0.0,0.0
no_contact_behavior_clone,drawer_opening,nominal_contact,unseen_geometry,10,0.483333,0.157419,0.467478,0.157518,0.188708,0.004783,0.244434,0.003313,0.080728,0.00202,0.042828,0.001661,0.027768,0.002159,0.04896,0.00333,0.061906,0.00208,0.049106,0.001789,0.187372,0.004193,0.039527,0.003422,0.092637,0.001961,0.134343,0.00242,0.333629,0.000533,0.0,0.0
no_contact_behavior_clone,drawer_opening,nominal_contact,unseen_friction,10,0.416667,0.087789,0.395684,0.087911,0.18524,0.004798,0.248728,0.002932,0.084738,0.002104,0.040178,0.001918,0.028869,0.001626,0.049378,0.002269,0.098608,0.00261,0.053159,0.001426,0.172618,0.002742,0.040544,0.002966,0.100698,0.003104,0.136072,0.001701,0.3232,0.000335,0.0,0.0
no_contact_behavior_clone,drawer_opening,nominal_contact,unseen_compliance,10,0.433333,0.121254,0.412483,0.120846,0.181163,0.004754,0.253449,0.002567,0.083999,0.003195,0.041511,0.002671,0.027029,0.003121,0.050881,0.001749,0.072354,0.001458,0.055643,0.002424,0.170329,0.005058,0.03971,0.00204,0.108408,0.002276,0.136847,0.002482,0.320489,0.000749,0.0,0.0
no_contact_behavior_clone,drawer_opening,nominal_contact,actuator_latency,10,0.45,0.098,0.428941,0.098205,0.178975,0.004015,0.254138,0.00226,0.08563,0.002004,0.043497,0.002578,0.026655,0.00218,0.048936,0.002793,0.071911,0.00243,0.057644,0.00215,0.177732,0.004116,0.043923,0.002354,0.106867,0.002288,0.138518,0.001472,0.321219,0.00059,0.0,0.0
no_contact_behavior_clone,drawer_opening,nominal_contact,sensor_dropout,10,0.433333,0.130667,0.411034,0.127249,0.157727,0.004132,0.252047,0.003162,0.084268,0.00179,0.041288,0.003503,0.026414,0.00259,0.048483,0.003271,0.077585,0.0037,0.069743,0.002815,0.152092,0.003415,0.040809,0.003166,0.107897,0.002659,0.138409,0.001822,0.317708,0.00054,0.0,0.0
no_contact_behavior_clone,drawer_opening,nominal_contact,heldout_mixed_non_smooth_stress,10,0.466667,0.136002,0.436342,0.136,0.15937,0.004477,0.263245,0.002723,0.090444,0.003018,0.048015,0.003234,0.02735,0.001458,0.05195,0.002199,0.105368,0.002632,0.064173,0.002525,0.148883,0.004864,0.043294,0.003135,0.121886,0.001813,0.144674,0.0027,0.300406,0.000216,0.0,0.0
no_contact_behavior_clone,drawer_opening,impact_onset,nominal,10,0.416667,0.163333,0.399617,0.158728,0.213343,0.003736,0.283996,0.002654,0.103981,0.00294,0.075687,0.002097,0.056511,0.002043,0.056471,0.002859,0.037499,0.003469,0.05797,0.002375,0.222082,0.005004,0.077151,0.002686,0.0651,0.001796,0.120662,0.001126,0.366201,0.000627,0.0,0.0
no_contact_behavior_clone,drawer_opening,impact_onset,seen_contact_shift,10,0.383333,0.109432,0.350669,0.104338,0.194761,0.004307,0.304802,0.003608,0.128387,0.002421,0.09638,0.00156,0.064818,0.003146,0.066366,0.003038,0.057758,0.002058,0.067705,0.00238,0.199706,0.003637,0.090174,0.002511,0.085255,0.003064,0.129886,0.00176,0.338602,0.000496,0.0,0.0
no_contact_behavior_clone,drawer_opening,impact_onset,unseen_geometry,10,0.383333,0.098,0.337566,0.098156,0.190605,0.00486,0.321428,0.003082,0.146366,0.001825,0.115984,0.001881,0.071275,0.002739,0.077401,0.002218,0.063336,0.002827,0.071597,0.002267,0.187273,0.004729,0.100011,0.001598,0.100087,0.003004,0.131617,0.001221,0.324138,0.000353,0.0,0.0
no_contact_behavior_clone,drawer_opening,impact_onset,unseen_friction,10,0.416667,0.13112,0.367115,0.13129,0.180526,0.003657,0.316254,0.002773,0.146483,0.00207,0.108153,0.002236,0.073633,0.001772,0.071378,0.003601,0.105268,0.002979,0.077243,0.001399,0.180026,0.003929,0.102584,0.00266,0.107882,0.003416,0.135511,0.002447,0.314197,0.00043,0.0,0.0
no_contact_behavior_clone,drawer_opening,impact_onset,unseen_compliance,10,0.416667,0.148105,0.364763,0.147925,0.173938,0.004793,0.325603,0.002486,0.15549,0.003439,0.112551,0.002474,0.073552,0.001441,0.076535,0.003946,0.078835,0.001172,0.078648,0.002332,0.173545,0.006554,0.10557,0.00261,0.113738,0.003113,0.138106,0.001971,0.31062,0.000646,0.0,0.0
no_contact_behavior_clone,drawer_opening,impact_onset,actuator_latency,10,0.366667,0.205451,0.329789,0.193741,0.181339,0.0047,0.324786,0.002856,0.152862,0.002504,0.112671,0.002581,0.08026,0.002444,0.074102,0.002639,0.07711,0.002508,0.089802,0.001809,0.169817,0.005752,0.104305,0.002106,0.115097,0.003438,0.137133,0.002428,0.309771,0.000311,0.0,0.0
no_contact_behavior_clone,drawer_opening,impact_onset,sensor_dropout,10,0.316667,0.113683,0.260699,0.113818,0.161742,0.002825,0.321922,0.003186,0.155746,0.002566,0.116036,0.002359,0.078098,0.002811,0.074806,0.003234,0.077802,0.001572,0.097119,0.00284,0.149044,0.006074,0.106759,0.003176,0.115977,0.002168,0.140099,0.001742,0.307123,0.000585,0.0,0.0
no_contact_behavior_clone,drawer_opening,impact_onset,heldout_mixed_non_smooth_stress,10,0.483333,0.157419,0.424237,0.149392,0.16237,0.003056,0.341759,0.002476,0.174578,0.002113,0.131589,0.001758,0.083668,0.002216,0.083977,0.002594,0.110195,0.002892,0.093826,0.002635,0.151591,0.003574,0.114482,0.002659,0.132269,0.001465,0.14645,0.001469,0.288532,0.000594,0.0,0.0
no_contact_behavior_clone,drawer_opening,stick_slip_transition,nominal,10,0.466667,0.106689,0.450047,0.106587,0.214642,0.004439,0.266944,0.00394,0.080326,0.002494,0.057954,0.002854,0.050773,0.001849,0.060183,0.001938,0.064462,0.002037,0.050684,0.001603,0.223366,0.007146,0.071731,0.002475,0.060409,0.002147,0.120165,0.002208,0.364611,0.000452,0.0,0.0
no_contact_behavior_clone,drawer_opening,stick_slip_transition,seen_contact_shift,10,0.466667,0.126985,0.436541,0.126801,0.198586,0.006236,0.279452,0.002153,0.09835,0.002209,0.07205,0.002627,0.05562,0.001462,0.069875,0.002066,0.093361,0.002067,0.061514,0.001896,0.197445,0.003914,0.085256,0.002302,0.085894,0.00254,0.128677,0.001074,0.336647,0.000394,0.0,0.0
no_contact_behavior_clone,drawer_opening,stick_slip_transition,unseen_geometry,10,0.416667,0.111578,0.378583,0.111567,0.189209,0.003024,0.288411,0.002817,0.108715,0.003305,0.081372,0.002593,0.062079,0.002208,0.078761,0.0024,0.104222,0.002857,0.068999,0.003045,0.185836,0.004888,0.091888,0.002771,0.098379,0.002931,0.134807,0.00072,0.322024,0.00069,0.0,0.0
no_contact_behavior_clone,drawer_opening,stick_slip_transition,unseen_friction,10,0.4,0.099798,0.356263,0.09972,0.179761,0.002701,0.286012,0.003584,0.112312,0.003169,0.079748,0.001654,0.062966,0.002476,0.073702,0.002996,0.159343,0.002109,0.071509,0.002924,0.173602,0.002974,0.097611,0.002429,0.104505,0.002241,0.134576,0.001918,0.310854,0.000615,0.0,0.0
no_contact_behavior_clone,drawer_opening,stick_slip_transition,unseen_compliance,10,0.3,0.065333,0.256133,0.065033,0.183684,0.004174,0.297559,0.002329,0.116098,0.003595,0.083633,0.002077,0.066646,0.003071,0.079012,0.001543,0.119188,0.000955,0.073194,0.003102,0.176131,0.006,0.098141,0.001782,0.109544,0.001901,0.137993,0.002192,0.308335,0.000573,0.0,0.0
no_contact_behavior_clone,drawer_opening,stick_slip_transition,actuator_latency,10,0.4,0.087111,0.354538,0.087227,0.180407,0.004175,0.296089,0.00281,0.116476,0.002223,0.084744,0.002863,0.071275,0.00198,0.075677,0.001913,0.11832,0.001796,0.082534,0.003184,0.170109,0.003134,0.101134,0.002967,0.110593,0.00312,0.139602,0.002666,0.307682,0.000274,0.0,0.0
no_contact_behavior_clone,drawer_opening,stick_slip_transition,sensor_dropout,10,0.383333,0.085045,0.33446,0.084574,0.15595,0.005038,0.292982,0.000915,0.115889,0.002204,0.087523,0.002623,0.070093,0.003244,0.076028,0.002243,0.121899,0.002116,0.090719,0.00184,0.154125,0.004353,0.099497,0.001885,0.114043,0.002865,0.137895,0.002095,0.304979,0.000469,0.0,0.0
no_contact_behavior_clone,drawer_opening,stick_slip_transition,heldout_mixed_non_smooth_stress,10,0.416667,0.111578,0.358428,0.1116,0.160954,0.003135,0.311402,0.00462,0.129532,0.002987,0.09653,0.002249,0.075828,0.001859,0.086759,0.002506,0.164087,0.002119,0.087205,0.002659,0.14994,0.00442,0.107653,0.001761,0.129424,0.002139,0.145674,0.001777,0.285019,0.000384,0.0,0.0
no_contact_behavior_clone,drawer_opening,unilateral_lift_off,nominal,10,0.483333,0.141556,0.467209,0.141528,0.213443,0.004065,0.268586,0.003348,0.081715,0.00328,0.070491,0.003175,0.047322,0.002177,0.052913,0.002112,0.044624,0.002608,0.055867,0.002345,0.227765,0.004016,0.072923,0.001756,0.061929,0.002047,0.12022,0.001963,0.367706,0.000448,0.0,0.0
no_contact_behavior_clone,drawer_opening,unilateral_lift_off,seen_contact_shift,10,0.616667,0.119778,0.586993,0.119657,0.199124,0.00478,0.280865,0.003055,0.096675,0.002339,0.088077,0.001561,0.055944,0.00222,0.060015,0.001946,0.06721,0.001857,0.064637,0.001915,0.195909,0.002455,0.087394,0.002196,0.087196,0.001706,0.129288,0.002226,0.339585,0.000242,0.0,0.0
no_contact_behavior_clone,drawer_opening,unilateral_lift_off,unseen_geometry,10,0.45,0.146495,0.412422,0.146458,0.186313,0.00524,0.293523,0.003158,0.108456,0.001298,0.099187,0.001341,0.061868,0.002276,0.06643,0.002159,0.071481,0.002849,0.072775,0.003091,0.187386,0.003096,0.093468,0.002293,0.099554,0.002479,0.13341,0.001509,0.326001,0.00049,0.0,0.0
no_contact_behavior_clone,drawer_opening,unilateral_lift_off,unseen_friction,10,0.416667,0.13987,0.374541,0.139788,0.178018,0.004103,0.289639,0.003667,0.108398,0.001592,0.09685,0.002304,0.063472,0.001945,0.06099,0.003397,0.118198,0.002179,0.078223,0.001981,0.181288,0.00456,0.098472,0.002791,0.108152,0.001641,0.13595,0.002235,0.315802,0.000598,0.0,0.0
no_contact_behavior_clone,drawer_opening,unilateral_lift_off,unseen_compliance,10,0.4,0.130667,0.356554,0.13099,0.180045,0.003699,0.296501,0.003302,0.112358,0.001947,0.100815,0.00301,0.068715,0.002301,0.069162,0.00241,0.085462,0.002451,0.077975,0.000936,0.171398,0.003645,0.100048,0.001492,0.111955,0.002441,0.137988,0.001518,0.311424,0.00023,0.0,0.0
no_contact_behavior_clone,drawer_opening,unilateral_lift_off,actuator_latency,10,0.583333,0.111578,0.53981,0.111533,0.176007,0.004369,0.297493,0.00296,0.110482,0.002536,0.100013,0.002067,0.070497,0.002422,0.06365,0.00254,0.085415,0.003458,0.086368,0.00238,0.174009,0.004338,0.099593,0.001845,0.109684,0.002019,0.136531,0.002053,0.311868,0.000527,0.0,0.0
no_contact_behavior_clone,drawer_opening,unilateral_lift_off,sensor_dropout,10,0.333333,0.137735,0.291004,0.132711,0.161543,0.005998,0.299055,0.003672,0.11154,0.002865,0.101283,0.003253,0.063788,0.002579,0.06465,0.001921,0.087841,0.002805,0.09768,0.002538,0.150595,0.004437,0.102989,0.002981,0.113435,0.002297,0.139823,0.001041,0.309575,0.000759,0.0,0.0
no_contact_behavior_clone,drawer_opening,unilateral_lift_off,heldout_mixed_non_smooth_stress,10,0.4,0.087111,0.343858,0.087359,0.163418,0.00502,0.315128,0.002366,0.125185,0.002279,0.113745,0.002098,0.073781,0.001993,0.073562,0.002306,0.120903,0.002569,0.092761,0.002903,0.148813,0.004204,0.109248,0.003347,0.13032,0.003018,0.14363,0.001705,0.290033,0.000425,0.0,0.0
no_contact_behavior_clone,drawer_opening,contact_jamming,nominal,10,0.6,0.176924,0.580268,0.176935,0.215624,0.003931,0.272612,0.003128,0.086236,0.003011,0.063838,0.001615,0.054486,0.002132,0.087021,0.001689,0.046827,0.002864,0.052132,0.00223,0.222563,0.002925,0.080608,0.001341,0.058272,0.002359,0.120905,0.001784,0.362733,0.000423,0.0,0.0
no_contact_behavior_clone,drawer_opening,contact_jamming,seen_contact_shift,10,0.433333,0.155524,0.398739,0.155847,0.19563,0.004212,0.286386,0.003161,0.105626,0.002186,0.081803,0.003354,0.064153,0.002999,0.101716,0.002701,0.0684,0.003336,0.062366,0.002578,0.198745,0.002658,0.095486,0.002056,0.087256,0.002506,0.130696,0.002013,0.334258,0.000594,0.0,0.0
no_contact_behavior_clone,drawer_opening,contact_jamming,unseen_geometry,10,0.3,0.106689,0.26074,0.101698,0.190065,0.003754,0.299709,0.004546,0.118308,0.002457,0.097355,0.003194,0.067458,0.002335,0.124056,0.002109,0.076492,0.002393,0.067034,0.002673,0.18422,0.005623,0.104114,0.003477,0.097404,0.00281,0.134027,0.001975,0.31881,0.000521,0.0,0.0
no_contact_behavior_clone,drawer_opening,contact_jamming,unseen_friction,10,0.366667,0.144457,0.319278,0.144087,0.182001,0.005969,0.296812,0.004625,0.119899,0.002402,0.092437,0.002945,0.071704,0.003671,0.105646,0.003641,0.12016,0.002306,0.068769,0.00274,0.178079,0.00719,0.109968,0.00177,0.106365,0.002232,0.138308,0.001915,0.309752,0.000676,0.0,0.0
no_contact_behavior_clone,drawer_opening,contact_jamming,unseen_compliance,10,0.466667,0.106689,0.417199,0.10656,0.181585,0.003265,0.307584,0.003209,0.123711,0.004102,0.097927,0.001811,0.076833,0.002335,0.117032,0.001976,0.090831,0.002356,0.074478,0.001884,0.175927,0.004973,0.109588,0.002486,0.110848,0.002649,0.137958,0.002725,0.305261,0.000577,0.0,0.0
no_contact_behavior_clone,drawer_opening,contact_jamming,actuator_latency,10,0.433333,0.111045,0.384848,0.110621,0.188178,0.004017,0.306968,0.002515,0.121418,0.002057,0.095161,0.001564,0.076452,0.001252,0.110254,0.003068,0.0897,0.001958,0.08172,0.002686,0.174419,0.005335,0.110716,0.002745,0.111226,0.002403,0.138189,0.002314,0.305996,0.000528,0.0,0.0
no_contact_behavior_clone,drawer_opening,contact_jamming,sensor_dropout,10,0.416667,0.100391,0.362673,0.100359,0.155715,0.003514,0.303422,0.004015,0.128138,0.002088,0.097577,0.001551,0.074584,0.002698,0.116817,0.00299,0.091378,0.003736,0.089178,0.002196,0.150643,0.005932,0.112417,0.003121,0.114005,0.002052,0.140038,0.001276,0.302459,0.000545,0.0,0.0
no_contact_behavior_clone,drawer_opening,contact_jamming,heldout_mixed_non_smooth_stress,10,0.383333,0.129298,0.321003,0.129312,0.165952,0.004899,0.316166,0.003353,0.137715,0.002367,0.108952,0.003643,0.082867,0.002126,0.130392,0.002626,0.128157,0.002183,0.087269,0.004083,0.150148,0.004951,0.122486,0.002038,0.130896,0.002129,0.143877,0.002753,0.282487,0.000492,0.0,0.0
no_contact_behavior_clone,drawer_opening,release_snap,nominal,10,0.516667,0.178591,0.493678,0.178871,0.217658,0.004061,0.285735,0.003702,0.098088,0.00281,0.089155,0.002446,0.057893,0.002102,0.056697,0.002964,0.047451,0.002663,0.058941,0.001794,0.22551,0.004856,0.08791,0.002687,0.061588,0.002211,0.12046,0.001723,0.365381,0.000523,0.0,0.0
no_contact_behavior_clone,drawer_opening,release_snap,seen_contact_shift,10,0.433333,0.099798,0.39438,0.100087,0.1969,0.005205,0.301778,0.003127,0.12068,0.001954,0.109871,0.002562,0.067694,0.002351,0.067789,0.002632,0.071275,0.002421,0.070633,0.001156,0.196071,0.002657,0.107463,0.002422,0.086655,0.002697,0.128154,0.001763,0.336729,0.000649,0.0,0.0
no_contact_behavior_clone,drawer_opening,release_snap,unseen_geometry,10,0.433333,0.087111,0.384642,0.087334,0.183746,0.004966,0.317421,0.004434,0.137918,0.002298,0.133546,0.002047,0.075894,0.002175,0.073221,0.002649,0.075346,0.001891,0.076417,0.00217,0.191786,0.003932,0.115126,0.002417,0.100298,0.002398,0.134093,0.001638,0.323173,0.000317,0.0,0.0
no_contact_behavior_clone,drawer_opening,release_snap,unseen_friction,10,0.45,0.138165,0.40172,0.130708,0.179311,0.003986,0.314106,0.002014,0.136307,0.003076,0.12572,0.001863,0.079422,0.002282,0.072093,0.002685,0.122127,0.002771,0.079904,0.003241,0.174194,0.004193,0.118956,0.001843,0.110238,0.002165,0.134888,0.001418,0.311559,0.000634,0.0,0.0
no_contact_behavior_clone,drawer_opening,release_snap,unseen_compliance,10,0.416667,0.13987,0.361809,0.139809,0.177249,0.004015,0.32284,0.002096,0.143462,0.001634,0.129334,0.00256,0.080948,0.002167,0.078372,0.002508,0.094079,0.003381,0.081092,0.001762,0.172961,0.006213,0.122585,0.0025,0.112107,0.002586,0.138579,0.002713,0.308072,0.000446,0.0,0.0
no_contact_behavior_clone,drawer_opening,release_snap,actuator_latency,10,0.45,0.085045,0.395015,0.08471,0.185463,0.00306,0.323453,0.00321,0.139286,0.002426,0.128119,0.002872,0.087101,0.002315,0.073295,0.002151,0.092062,0.002335,0.095669,0.001469,0.170484,0.005253,0.122777,0.002391,0.113204,0.002767,0.137832,0.002273,0.307669,0.000523,0.0,0.0
